Date,Open,High,Low,Close,Volume,Change_%,Trend,Range,Range_%,Gap,Gap_%,RSI_14,MACD,MACD_Signal,MACD_Hist,ROC_10,ATR_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_%B,Volatility_20,OBV,Volume_MA20,Volume_Ratio,VWAP_Cumulative,Lag_1,Lag_2,Lag_3,Lag_5,Return_1,Return_3,Return_5,Rolling_High_10,Rolling_Low_10,Rolling_High_20,Rolling_Low_20,Pct_From_High_20,Pct_From_Low_20
26-02-2026,25556.30078,25572.94922,25400.94922,25496.55078,405200,0.0551,Positive,172.0,0.68,73.8,0.29,46.6093,-38.0538,-21.3744,-16.6794,-1.2037,277.57,25632.68,26058.25,25207.1,0.0332,0.3401,14.0801,74016800,393285,1.0303,14142.43,25482.5,25424.65,25713.0,25454.35,0.0551,-0.8418,0.1658,25885.3,25327.6,26341.2,24679.4,-3.2066,3.3111
25-02-2026,25512.59961,25652.59961,25428.19922,25482.5,414200,0.2275,Positive,224.4,0.88,87.95,0.35,46.2413,-32.0819,-17.2046,-14.8773,-1.8161,285.69,25628.79,26060.63,25196.95,0.0337,0.3306,14.1161,73611600,402145,1.03,14137.65,25424.65,25713.0,25571.25,25819.35,0.2275,-0.3471,-1.3046,25906.7,25327.6,26341.2,24679.4,-3.2599,3.2541
24-02-2026,25641.80078,25641.80078,25327.59961,25424.65039,439100,-1.1214,Negative,314.2,1.24,-71.2,-0.28,44.7865,-22.5622,-13.4853,-9.0769,-1.9684,290.13,25621.81,26067.2,25176.41,0.0348,0.2787,14.2814,73197400,410180,1.0705,14132.75,25713.0,25571.25,25454.35,25725.4,-1.1214,-0.1167,-1.1691,26009.4,25327.6,26341.2,24679.4,-3.4795,3.0197
23-02-2026,25678.40039,25771.44922,25609.34961,25713.0,313700,0.5543,Positive,162.1,0.63,107.15,0.42,51.1996,-4.1934,-11.216,7.0226,-0.5965,282.8,25609.34,26088.75,25129.93,0.0374,0.6081,13.659,73636500,419160,0.7484,14127.57,25571.25,25454.35,25819.35,25682.75,0.5543,-0.4119,0.1178,26009.4,25372.7,26341.2,24679.4,-2.3849,4.1881
20-02-2026,25406.55078,25663.55078,25379.75,25571.25,296600,0.4593,Positive,283.8,1.12,-47.8,-0.19,47.7867,-10.0463,-12.9717,2.9254,-0.4766,289.16,25576.13,26111.05,25041.2,0.0418,0.4954,14.0866,73322800,423170,0.7009,14123.79,25454.35,25819.35,25725.4,25471.1,0.4593,-0.5992,0.3932,26009.4,25372.7,26341.2,24679.4,-2.923,3.6137
19-02-2026,25873.34961,25885.30078,25388.75,25454.34961,298200,-1.4137,Negative,496.55,1.96,54.0,0.21,44.8322,-2.9379,-13.703,10.7651,-0.7349,289.57,25562.06,26111.36,25012.75,0.043,0.402,14.1139,73026200,432660,0.6892,14120.27,25819.35,25725.4,25682.75,25807.2,-1.4137,-0.8893,-1.3673,26009.4,25372.7,26341.2,24679.4,-3.3668,3.1401
18-02-2026,25752.65039,25828.05078,25645.15039,25819.34961,310200,0.3652,Positive,182.9,0.71,27.25,0.11,53.6309,18.0804,-16.3943,34.4747,0.1682,273.65,25547.22,26122.77,24971.66,0.0451,0.7364,13.0728,73324400,437530,0.709,14116.71,25725.4,25682.75,25471.1,25953.85,0.3652,1.3672,-0.5182,26009.4,25372.7,26341.2,24679.4,-1.9811,4.619
17-02-2026,25637.94922,25764.40039,25570.30078,25725.40039,344100,0.1661,Positive,194.1,0.76,-44.8,-0.17,51.3487,7.4807,-25.013,32.4937,-0.0084,280.63,25517.87,26094.78,24940.97,0.0452,0.6799,14.0728,73014200,442510,0.7776,14112.95,25682.75,25471.1,25807.2,25935.15,0.1661,-0.317,-0.8087,26009.4,25372.7,26341.2,24679.4,-2.3378,4.2384
16-02-2026,25423.59961,25697.0,25372.69922,25682.75,275800,0.8309,Positive,324.3,1.28,-47.5,-0.19,50.318,3.4085,-33.1364,36.5449,2.369,287.28,25510.88,26080.9,24940.85,0.0447,0.6508,14.1515,72670100,447460,0.6164,14108.79,25471.1,25807.2,25953.85,25867.3,0.8309,-1.0445,-0.7135,26341.2,25372.7,26341.2,24679.4,-2.4997,4.0655
13-02-2026,25571.15039,25630.34961,25444.30078,25471.09961,453500,-1.3023,Negative,186.05,0.73,-236.05,-0.91,44.9429,2.504,-42.2726,44.7766,0.5942,284.43,25511.46,26082.2,24940.71,0.0447,0.4646,13.8191,72394300,455370,0.9959,14105.5,25807.2,25953.85,25935.15,25693.7,-1.3023,-1.7893,-0.8664,26341.2,24679.4,26341.2,24679.4,-3.3032,3.2079
12-02-2026,25906.69922,25906.69922,25752.40039,25807.19922,419400,-0.565,Negative,154.3,0.6,-47.15,-0.18,53.4737,22.8629,-53.4668,76.3297,1.5276,278.4,25521.18,26095.46,24946.9,0.045,0.749,13.0152,72847800,452350,0.9272,14100.1,25953.85,25935.15,25867.3,25642.8,-0.565,-0.2323,0.6411,26341.2,24679.4,26341.2,24679.4,-2.0272,4.5698
11-02-2026,25997.44922,26009.40039,25899.80078,25953.84961,331400,0.0721,Positive,109.6,0.42,62.3,0.24,57.9288,14.2947,-72.5492,86.8439,2.4113,284.32,25517.44,26085.15,24949.73,0.0445,0.8844,12.8685,73267200,448355,0.7391,14094.97,25935.15,25867.3,25693.7,25776.0,0.0721,1.0125,0.69,26341.2,24679.4,26341.2,24679.4,-1.4705,5.164
10-02-2026,25922.65039,25989.44922,25870.44922,25935.15039,460900,0.2623,Positive,119.0,0.46,55.35,0.21,57.5096,-11.781,-94.2601,82.4791,3.0178,297.76,25509.26,26055.9,24962.61,0.0429,0.8896,12.9404,72935800,445575,1.0344,14090.87,25867.3,25693.7,25642.8,25727.55,0.2623,1.1401,0.8069,26341.2,24679.4,26341.2,24679.4,-1.5415,5.0883
09-02-2026,25888.69922,25922.25,25780.90039,25867.30078,359400,0.6757,Positive,141.35,0.55,195.0,0.76,56.0338,-42.9879,-114.8799,71.892,3.2682,311.27,25496.67,26014.32,24979.01,0.0406,0.858,13.2155,72474900,439970,0.8169,14085.17,25693.7,25642.8,25776.0,25088.4,0.6757,0.3542,3.1046,26341.2,24679.4,26341.2,24679.4,-1.7991,4.8133
06-02-2026,25605.80078,25703.94922,25491.90039,25693.69922,375500,0.1985,Positive,212.05,0.83,-37.0,-0.14,52.0794,-75.2856,-132.8529,57.5673,1.5967,317.63,25497.14,26016.18,24978.1,0.0407,0.6893,13.4283,72115500,438425,0.8565,14080.75,25642.8,25776.0,25727.55,25320.65,0.1985,-0.1316,1.4733,26341.2,24679.4,26341.2,24679.4,-2.4581,4.1099
05-02-2026,25755.90039,25757.65039,25579.5,25642.80078,343800,-0.5168,Negative,178.15,0.7,-20.1,-0.08,50.8765,-97.7383,-147.2448,49.5065,1.9291,325.75,25519.5,26104.75,24934.24,0.0459,0.6053,13.387,71740000,436560,0.7875,14076.21,25776.0,25727.55,25088.4,25418.9,-0.5168,2.2098,0.8808,26341.2,24679.4,26341.2,24679.4,-2.6514,3.9037
04-02-2026,25675.05078,25818.55078,25563.94922,25776.0,429800,0.1883,Positive,254.6,1.0,-52.5,-0.2,54.1814,-119.7922,-159.6214,39.8292,2.154,335.69,25546.29,26197.07,24895.51,0.0509,0.6765,13.3144,72083800,438520,0.9801,14072.05,25727.55,25088.4,25320.65,25342.75,0.1883,1.7983,1.7096,26341.2,24679.4,26341.2,24679.4,-2.1457,4.4434
03-02-2026,26308.05078,26341.19922,25641.30078,25727.55078,637300,2.5476,Positive,699.9,2.73,1219.65,4.86,53.1536,-159.7605,-169.5787,9.8182,0.5552,341.93,25570.01,26284.04,24855.97,0.0558,0.6103,13.2909,71654000,433970,1.4685,14066.82,25088.4,25320.65,25418.9,25175.4,2.5476,1.2143,2.1932,26341.2,24679.4,26373.2,24679.4,-2.4481,4.2471
02-02-2026,24796.5,25108.09961,24679.40039,25088.40039,449200,-0.9172,Negative,428.7,1.74,-524.15,-2.07,35.4023,-203.5179,-172.0332,-31.4847,-2.3583,271.86,25600.06,26385.13,24814.98,0.0613,0.1741,9.5557,71016700,419980,1.0696,14058.92,25320.65,25418.9,25342.75,25048.65,-0.9172,-1.0036,0.1587,25653.3,24679.4,26373.2,24679.4,-4.8716,1.6573
30-01-2026,25247.55078,25370.69922,25213.65039,25320.65039,508400,-0.3865,Negative,157.05,0.62,-171.35,-0.67,40.5923,-191.3309,-164.1621,-27.1688,-1.344,243.45,25652.96,26435.6,24870.33,0.061,0.2877,9.2122,71465900,418800,1.2139,14053.79,25418.9,25342.75,25175.4,25289.9,-0.3865,0.577,0.1216,25873.5,24919.8,26373.2,24919.8,-3.991,1.6086
29-01-2026,25345.0,25458.15039,25159.80078,25418.90039,582400,0.3005,Positive,298.35,1.19,2.25,0.01,43.0727,-196.64,-157.3699,-39.2701,-1.2179,246.39,25693.41,26486.71,24900.11,0.0618,0.327,9.6868,71974300,405695,1.4356,14047.8,25342.75,25175.4,25048.65,25157.5,0.3005,1.4781,1.0391,25873.5,24919.8,26373.2,24919.8,-3.6184,2.0028
28-01-2026,25258.84961,25372.09961,25187.65039,25342.75,574900,0.6647,Positive,184.45,0.73,83.45,0.33,40.454,-210.5599,-147.5523,-63.0076,-1.7352,242.39,25719.41,26509.09,24929.72,0.0614,0.2615,9.578,71391900,396420,1.4502,14040.9,25175.4,25048.65,25289.9,25232.5,0.6647,0.209,0.4369,25899.8,24919.8,26373.2,24919.8,-3.9072,1.6972
27-01-2026,25063.34961,25246.65039,24932.55078,25175.40039,618700,0.506,Positive,314.1,1.26,14.7,0.06,34.2851,-217.5105,-131.8004,-85.7101,-1.9776,245.91,25749.38,26524.97,24973.78,0.0602,0.13,9.1603,70817000,379390,1.6308,14034.11,25048.65,25289.9,25157.5,25585.5,0.506,0.0712,-1.6029,25899.8,24919.8,26373.2,24919.8,-4.5417,1.0257
23-01-2026,25344.59961,25347.94922,25025.30078,25048.65039,393900,-0.9539,Negative,322.65,1.29,54.7,0.22,29.1209,-206.1789,-110.3729,-95.806,-3.2005,240.66,25792.72,26531.17,25054.27,0.0573,-0.0038,8.8298,70198300,355565,1.1078,14026.92,25289.9,25157.5,25232.5,25694.35,-0.9539,-0.7286,-2.513,25940.6,24919.8,26373.2,24919.8,-5.0223,0.5171
22-01-2026,25344.15039,25435.75,25168.5,25289.90039,486400,0.5263,Positive,267.25,1.06,186.65,0.74,33.8179,-175.8113,-86.4214,-89.3899,-3.2549,234.35,25847.39,26516.0,25178.78,0.0517,0.0831,8.3809,70592200,345310,1.4086,14022.32,25157.5,25232.5,25585.5,25665.6,0.5263,-1.1553,-1.4638,26133.2,24919.8,26373.2,24919.8,-4.1076,1.4852
21-01-2026,25141.0,25300.94922,24919.80078,25157.5,395600,-0.2972,Negative,381.15,1.53,-91.5,-0.36,27.8907,-159.0577,-64.0739,-94.9838,-3.9009,230.98,25891.76,26523.22,25260.29,0.0488,-0.0814,8.0064,70105800,331820,1.1922,14016.56,25232.5,25585.5,25694.35,25732.3,-0.2972,-2.0894,-2.2338,26187.15,24919.8,26373.2,24919.8,-4.6096,0.9539
20-01-2026,25580.30078,25585.0,25171.34961,25232.5,409800,-1.3797,Negative,413.65,1.64,-5.2,-0.02,29.2696,-121.8795,-40.328,-81.5515,-3.8773,219.43,25942.5,26486.91,25398.09,0.042,-0.1521,8.7253,70501400,324690,1.2621,14011.94,25585.5,25694.35,25665.6,25790.25,-1.3797,-1.6875,-2.1626,26273.95,25171.35,26373.2,25171.35,-4.3252,0.2429
19-01-2026,25653.09961,25653.30078,25494.34961,25585.5,443100,-0.4236,Negative,158.95,0.62,-41.25,-0.16,37.3367,-80.2903,-19.9401,-60.3502,-2.8222,204.45,25979.2,26415.42,25542.97,0.0336,0.0487,7.7429,70911200,323345,1.3704,14007.06,25694.35,25665.6,25732.3,25683.3,-0.4236,-0.5705,-0.3808,26373.2,25473.4,26373.2,25473.4,-2.9867,0.4401
16-01-2026,25696.05078,25873.5,25662.40039,25694.34961,434000,0.112,Positive,211.1,0.82,30.45,0.12,40.5356,-61.9812,-4.8526,-57.1286,-1.7295,204.79,25990.7,26395.81,25585.59,0.0312,0.1342,7.6119,71354300,311070,1.3952,14001.67,25665.6,25732.3,25790.25,25876.85,0.112,-0.3718,-0.7053,26373.2,25473.4,26373.2,25473.4,-2.574,0.8674
14-01-2026,25648.55078,25791.75,25603.94922,25665.59961,393100,-0.2592,Negative,187.8,0.73,-83.75,-0.33,39.2592,-48.7935,9.4296,-58.2231,-1.7758,204.3,25996.91,26387.19,25606.62,0.03,0.0756,7.6088,70920300,299695,1.3117,13996.3,25732.3,25790.25,25683.3,26140.75,-0.2592,-0.0689,-1.8177,26373.2,25473.4,26373.2,25473.4,-2.683,0.7545
13-01-2026,25897.34961,25899.80078,25603.30078,25732.30078,339500,-0.2247,Negative,296.5,1.16,107.1,0.42,41.1626,-28.3243,23.9853,-52.3096,-0.7963,205.57,26006.63,26372.33,25640.93,0.0281,0.1249,7.8757,71313400,293260,1.1577,13991.46,25790.25,25683.3,25876.85,26178.7,-0.2247,-0.5586,-1.7052,26373.2,25473.4,26373.2,25473.4,-2.4301,1.0164
12-01-2026,25669.05078,25813.15039,25473.40039,25790.25,275800,0.4164,Positive,339.75,1.33,-14.25,-0.06,42.8382,-8.5774,37.0627,-45.6401,-0.5853,198.58,26021.38,26364.75,25678.02,0.0264,0.1634,7.8512,71652900,285365,0.9665,13987.26,25683.3,25876.85,26140.75,26250.3,0.4164,-1.3408,-1.7526,26373.2,25473.4,26373.2,25473.4,-2.2104,1.2438
09-01-2026,25840.40039,25940.59961,25623.0,25683.30078,348800,-0.748,Negative,317.6,1.24,-36.45,-0.14,38.5517,10.8512,48.4728,-37.6216,-1.3785,187.72,26034.22,26360.85,25707.59,0.0251,-0.0372,7.9918,71377100,282390,1.2352,13983.86,25876.85,26140.75,26178.7,26328.55,-0.748,-1.8924,-2.4508,26373.2,25623.0,26373.2,25623.0,-2.6159,0.2353
08-01-2026,26106.5,26133.19922,25858.44922,25876.84961,328500,-1.0095,Negative,274.75,1.06,-34.25,-0.13,44.1103,46.3807,57.8782,-11.4975,-1.0146,177.73,26044.98,26337.0,25752.96,0.0224,0.2121,7.7873,71725900,275255,1.1934,13979.53,26140.75,26178.7,26250.3,26146.55,-1.0095,-1.4227,-1.0315,26373.2,25858.45,26373.2,25693.25,-1.882,0.7146
07-01-2026,26143.09961,26187.15039,26067.90039,26140.75,338200,-0.145,Negative,119.25,0.46,-35.6,-0.14,53.9609,71.3479,60.7525,10.5954,-0.1391,169.69,26039.04,26348.8,25729.28,0.0238,0.6642,6.8969,72054400,269225,1.2562,13975.39,26178.7,26250.3,26328.55,26129.6,-0.145,-0.7133,0.0427,26373.2,25878.0,26373.2,25693.25,-0.8814,1.7417
06-01-2026,26189.69922,26273.94922,26124.75,26178.69922,383000,-0.2728,Negative,149.2,0.57,-60.6,-0.23,55.6195,75.3074,58.1037,17.2037,0.0241,173.57,26023.98,26341.67,25706.29,0.0244,0.7435,7.1136,72392600,266115,1.4392,13971.05,26250.3,26328.55,26146.55,25938.85,-0.2728,0.123,0.9247,26373.2,25878.0,26373.2,25693.25,-0.7375,1.8894
05-01-2026,26333.69922,26373.19922,26210.05078,26250.30078,338800,-0.2972,Negative,163.15,0.62,5.15,0.02,58.7851,75.4019,53.8027,21.5992,1.0933,175.44,26013.08,26323.67,25702.48,0.0239,0.8819,7.7456,72775600,263000,1.2882,13966.11,26328.55,26146.55,26129.6,25942.1,-0.2972,0.4619,1.188,26373.2,25878.0,26373.2,25693.25,-0.466,2.1681
02-01-2026,26155.09961,26340.0,26118.40039,26328.55078,357500,0.6961,Positive,221.6,0.85,8.55,0.03,62.3884,67.1355,48.403,18.7325,1.9872,176.39,26009.88,26311.85,25707.91,0.0232,1.0277,7.9091,73114400,258525,1.3828,13961.71,26146.55,26129.6,25938.85,26042.3,0.6961,1.5024,1.0992,26340.0,25878.0,26340.0,25693.25,-0.0435,2.4726
01-01-2026,26173.30078,26197.55078,26113.40039,26146.55078,425600,0.0649,Positive,84.15,0.32,43.7,0.17,56.6494,47.6407,43.7198,3.9209,1.2704,172.91,25995.14,26259.95,25730.34,0.0204,0.7859,7.5637,72756900,253055,1.6818,13957.06,26129.6,25938.85,25942.1,26142.1,0.0649,0.7881,0.017,26236.4,25726.3,26236.4,25693.25,-0.3425,1.7643
31-12-2025,25971.05078,26187.94922,25969.0,26129.59961,246300,0.7354,Positive,218.95,0.84,32.2,0.12,56.0697,40.5962,42.7396,-2.1434,1.0421,179.73,25987.12,26242.64,25731.59,0.0197,0.7788,7.5981,72331300,245060,1.0051,13951.58,25938.85,25942.1,26042.3,26177.15,0.7354,0.3352,-0.1816,26236.4,25726.3,26236.4,25693.25,-0.4071,1.6983
30-12-2025,25940.90039,25976.75,25878.0,25938.84961,396900,-0.0125,Negative,98.75,0.38,-1.2,-0.0,48.9339,32.7403,43.2754,-10.5351,-0.3398,174.4,25982.25,26230.33,25734.16,0.0191,0.4125,7.3597,72085000,245485,1.6168,13948.42,25942.1,26042.3,26142.1,26172.4,-0.0125,-0.7775,-0.8924,26236.4,25726.3,26236.4,25693.25,-1.1341,0.9559
29-12-2025,26063.34961,26106.80078,25920.30078,25942.09961,234300,-0.3848,Negative,186.5,0.72,21.05,0.08,49.0599,41.6589,45.9092,-4.2503,-0.4025,180.22,25994.09,26255.04,25733.14,0.0201,0.4004,7.3615,72481900,236330,0.9914,13943.39,26042.3,26142.1,26177.15,25966.4,-0.3848,-0.8979,-0.0936,26236.4,25726.3,26325.8,25693.25,-1.4575,0.9685
26-12-2025,26121.25,26144.19922,26008.59961,26042.30078,142200,-0.3818,Negative,135.6,0.52,-20.85,-0.08,52.9669,52.1054,46.9718,5.1336,0.5551,179.74,26007.13,26282.09,25732.18,0.0211,0.5639,7.2542,72716200,234740,0.6058,13940.41,26142.1,26177.15,26172.4,25815.55,-0.3818,-0.4971,0.8783,26236.4,25726.3,26325.8,25693.25,-1.0769,1.3585
24-12-2025,26170.65039,26236.40039,26123.0,26142.09961,188800,-0.1339,Negative,113.4,0.43,-6.5,-0.02,57.1782,54.4788,45.6884,8.7904,1.4912,183.13,26015.8,26305.17,25726.42,0.0222,0.7182,7.1383,72858400,239645,0.7878,13938.59,26177.15,26172.4,25966.4,25818.55,-0.1339,0.6766,1.2532,26236.4,25693.25,26325.8,25693.25,-0.6978,1.747
23-12-2025,26205.19922,26233.55078,26119.05078,26177.15039,216600,0.0181,Positive,114.5,0.44,32.8,0.13,58.7002,46.5543,43.4908,3.0635,1.3061,188.49,26018.96,26315.08,25722.83,0.0228,0.7671,8.3669,73047200,243970,0.8878,13936.14,26172.4,25966.4,25815.55,25860.1,0.0181,1.4007,1.226,26233.55,25693.25,26325.8,25693.25,-0.5647,1.8834
22-12-2025,26055.84961,26180.69922,26047.80078,26172.40039,253000,0.7933,Positive,132.9,0.51,89.45,0.34,58.5614,32.1939,42.7249,-10.531,0.816,194.19,26004.34,26296.62,25712.05,0.0225,0.7875,8.4555,72830600,246165,1.0278,13933.34,25966.4,25815.55,25818.55,26027.3,0.7933,1.3705,0.5575,26180.7,25693.25,26325.8,25693.25,-0.5827,1.8649
19-12-2025,25911.5,25993.34961,25880.44922,25966.40039,382900,0.5843,Positive,112.9,0.44,95.95,0.37,52.0747,13.8801,45.3577,-31.4776,-0.8403,192.64,25993.69,26276.06,25711.32,0.0217,0.4517,8.1159,72577600,256750,1.4913,13930.07,25815.55,25818.55,25860.1,26046.95,0.5843,0.4111,-0.3092,26178.7,25693.25,26325.8,25693.25,-1.3652,1.0631
18-12-2025,25764.69922,25902.34961,25726.30078,25815.55078,197600,-0.0116,Negative,176.05,0.68,-53.85,-0.21,46.3657,11.2777,53.2271,-41.9494,-0.8381,193.78,25998.78,26282.66,25714.9,0.0218,0.1773,7.9412,72194700,249385,0.7923,13925.2,25818.55,25860.1,26027.3,25898.55,-0.0116,-0.8136,-0.3205,26202.6,25693.25,26325.8,25693.25,-1.9382,0.476
17-12-2025,25902.40039,25929.15039,25770.34961,25818.55078,206500,-0.1607,Negative,158.8,0.62,42.3,0.16,46.468,23.1512,63.7145,-40.5633,-0.6444,195.14,26017.61,26300.34,25734.89,0.0217,0.148,8.2277,72392300,251525,0.821,13922.71,25860.1,26027.3,26046.95,25758.0,-0.1607,-0.8769,0.2351,26202.6,25693.25,26325.8,25693.25,-1.9268,0.4877
16-12-2025,25951.5,25980.75,25834.34961,25860.09961,264400,-0.6424,Negative,146.4,0.57,-75.8,-0.29,47.8239,37.664,73.8553,-36.1913,-0.6611,197.94,26029.32,26297.09,25761.54,0.0206,0.184,8.4772,72598800,253705,1.0422,13920.11,26027.3,26046.95,25898.55,25839.65,-0.6424,-0.1485,0.0791,26202.6,25693.25,26325.8,25693.25,-1.769,0.6494
15-12-2025,25930.05078,26047.15039,25904.75,26027.30078,181600,-0.0754,Negative,142.4,0.55,-116.9,-0.45,53.6767,51.4094,82.9031,-31.4937,-0.5671,198.32,26031.81,26294.11,25769.52,0.0202,0.4914,8.2753,72863200,254485,0.7136,13916.75,26046.95,25898.55,25758.0,25960.55,-0.0754,1.0455,0.2571,26202.6,25693.25,26325.8,25693.25,-1.1339,1.3001
12-12-2025,25971.19922,26057.59961,25938.44922,26046.94922,216300,0.573,Positive,119.15,0.46,72.65,0.28,54.4032,51.1816,90.7765,-39.5949,-0.5954,202.63,26031.12,26293.53,25768.71,0.0202,0.5302,8.3861,73044800,259495,0.8335,13914.43,25898.55,25758.0,25839.65,26186.45,0.573,0.8023,-0.5327,26325.8,25693.25,26325.8,25693.25,-1.0592,1.3766
11-12-2025,25771.40039,25922.80078,25693.25,25898.55078,206100,0.5457,Positive,229.55,0.89,13.4,0.05,49.621,48.1457,100.6752,-52.5295,-1.2092,205.98,26024.28,26291.77,25756.78,0.0206,0.265,8.1465,72828500,274625,0.7505,13911.65,25758.0,25839.65,25960.55,26033.75,0.5457,-0.2388,-0.5193,26325.8,25693.25,26325.8,25693.25,-1.6229,0.799
10-12-2025,25864.05078,25947.65039,25734.55078,25758.0,207900,-0.316,Negative,213.1,0.83,24.4,0.09,44.5019,58.6803,113.8076,-55.1273,-1.7069,204.16,26023.31,26292.75,25753.86,0.0207,0.0077,7.8934,72622400,283580,0.7331,13909.05,25839.65,25960.55,26186.45,25986.0,-0.316,-1.6361,-0.8774,26325.8,25728.0,26325.8,25728.0,-2.1568,0.1166
09-12-2025,25867.09961,25923.65039,25728.0,25839.65039,276000,-0.4657,Negative,195.65,0.76,-93.45,-0.36,47.0827,85.5833,127.5895,-42.0062,-0.1744,203.48,26029.2,26279.67,25778.72,0.0192,0.1216,8.2116,72830300,288815,0.9556,13906.42,25960.55,26186.45,26033.75,26032.2,-0.4657,-0.7456,-0.7397,26325.8,25728.0,26325.8,25728.0,-1.8467,0.434
08-12-2025,26159.80078,26178.69922,25892.25,25960.55078,320700,-0.8627,Negative,286.45,1.11,-26.65,-0.1,51.1621,110.3629,138.091,-27.7281,0.004,201.24,26021.96,26300.68,25743.24,0.0214,0.3898,8.1361,73106300,289900,1.1062,13902.93,26186.45,26033.75,25986.0,26175.75,-0.8627,-0.0979,-0.8221,26325.8,25842.95,26325.8,25449.25,-1.3874,2.0091
05-12-2025,25999.80078,26202.59961,25985.34961,26186.44922,249300,0.5865,Positive,217.25,0.84,-33.95,-0.13,60.2139,128.0756,145.023,-16.9474,0.4538,194.09,26002.65,26342.52,25662.78,0.0261,0.7704,7.3697,73427000,286045,0.8715,13898.81,26033.75,25986.0,26032.2,26202.95,0.5865,0.5925,-0.063,26325.8,25842.95,26325.8,25449.25,-0.5293,2.8967
04-12-2025,25981.84961,26098.25,25938.94922,26033.75,248100,0.1838,Positive,159.3,0.61,-4.15,-0.02,55.2436,125.82,149.2599,-23.4399,-0.6048,192.31,25967.94,26362.95,25572.94,0.0304,0.5833,7.203,73177700,288860,0.8589,13895.58,25986.0,26032.2,26175.75,26215.55,0.1838,-0.5425,-0.6935,26325.8,25842.95,26325.8,25318.45,-1.1094,2.8252
03-12-2025,26004.90039,26066.44922,25891.0,25986.0,265700,-0.1775,Negative,175.45,0.68,-27.3,-0.1,53.559,136.6585,155.1199,-18.4614,-0.2558,194.85,25941.74,26382.66,25500.82,0.034,0.5502,7.3652,72929600,295050,0.9005,13892.38,26032.2,26175.75,26202.95,26205.3,-0.1775,-0.828,-0.8369,26325.8,25842.95,26325.8,25318.45,-1.2907,2.6366
02-12-2025,26087.94922,26154.59961,25997.84961,26032.19922,254800,-0.5484,Negative,156.75,0.6,-87.8,-0.34,55.4335,153.3664,159.7352,-6.3688,0.4714,196.34,25922.32,26387.29,25457.36,0.0359,0.6182,7.7548,73195300,297020,0.8579,13888.97,26175.75,26202.95,26215.55,25884.8,-0.5484,-0.6994,0.5694,26325.8,25842.95,26325.8,25318.45,-1.1153,2.8191
01-12-2025,26325.80078,26325.80078,26124.19922,26175.75,213800,-0.1038,Negative,201.6,0.77,122.85,0.47,61.6602,167.757,161.3274,6.4296,0.6239,197.76,25908.88,26375.9,25441.86,0.0361,0.7857,7.4266,73450100,285445,0.749,13885.68,26202.95,26215.55,26205.3,25959.5,-0.1038,-0.1128,0.833,26325.8,25842.95,26325.8,25318.45,-0.57,3.3861
28-11-2025,26237.44922,26280.75,26172.40039,26202.94922,202500,-0.0481,Negative,108.35,0.41,21.9,0.08,62.9034,169.0685,159.72,9.3485,1.1304,197.46,25886.2,26343.13,25429.27,0.0353,0.8466,7.7999,73663900,291475,0.6947,13882.88,26215.55,26205.3,25884.8,26068.15,-0.0481,1.2291,0.5171,26310.45,25842.95,26310.45,25318.45,-0.4086,3.4935
27-11-2025,26261.25,26310.44922,26141.90039,26215.55078,240300,0.0391,Positive,168.55,0.64,55.95,0.21,63.4537,165.5139,157.3829,8.131,1.2999,204.32,25869.94,26303.16,25436.73,0.0335,0.8989,8.2271,73866400,294220,0.8167,13880.23,26205.3,25884.8,25959.5,26192.15,0.0391,0.9863,0.0893,26310.45,25740.8,26310.45,25318.45,-0.3607,3.5433
26-11-2025,25842.94922,26215.15039,25842.94922,26205.30078,275300,1.2382,Positive,372.2,1.44,-41.85,-0.16,63.2106,157.2863,155.3501,1.9362,1.2734,207.07,25861.86,26274.53,25449.19,0.0319,0.9161,8.3625,73626100,298300,0.9229,13877.07,25884.8,25959.5,26068.15,26052.65,1.2382,0.5261,0.5859,26246.65,25740.8,26246.65,25318.45,-0.1575,3.5028
25-11-2025,25998.5,26032.59961,25857.5,25884.80078,260500,-0.2878,Negative,175.1,0.68,39.0,0.15,54.4036,145.5408,154.8661,-9.3253,0.7389,194.37,25848.41,26231.92,25464.89,0.0297,0.5475,7.1178,73350800,304295,0.8561,13873.5,25959.5,26068.15,26192.15,25910.05,-0.2878,-1.1734,-0.0975,26246.65,25740.8,26246.65,25318.45,-1.3786,2.2369
24-11-2025,26122.80078,26142.80078,25912.15039,25959.5,464700,-0.4168,Negative,230.65,0.89,54.65,0.21,57.3762,161.0651,157.1974,3.8677,1.506,195.85,25852.47,26239.15,25465.79,0.0299,0.6384,7.4258,73611300,304585,1.5257,13870.16,26068.15,26192.15,26052.65,26013.45,-0.4168,-0.3575,-0.2074,26246.65,25449.25,26246.65,25318.45,-1.094,2.5319
21-11-2025,26109.55078,26179.19922,26052.19922,26068.15039,235600,-0.4734,Negative,127.0,0.49,-82.6,-0.32,61.9479,170.9312,156.2304,14.7008,2.2589,193.17,25844.25,26228.46,25460.04,0.0297,0.7914,7.3912,74076000,295595,0.797,13864.16,26192.15,26052.65,25910.05,25910.05,-0.4734,0.6102,0.6102,26246.65,25449.25,26246.65,25318.45,-0.6801,2.9611
